,Attr,Station,Time,Day,Min_mile,Max_mile,Min_day,Max_day,Unit,Track
2109,sk,1,4320,2,0,0,0,0,1,-1
2110,sk,2,4320,2,0,1,0,1,1,-1
2111,sk,3,4320,2,0,0,0,0,1,-1
2112,sk,4,4320,2,0,0,0,0,1,-1
2113,sk,6,4320,2,0,1,0,1,1,-1
2114,sk,7,4320,2,0,1,0,1,1,-1
2115,sk,8,4320,2,0,1,0,1,1,-1
2116,sk,9,4320,2,0,0,0,0,1,-1
2117,sk,10,4320,2,0,0,0,0,1,-1
2118,sk,11,4320,2,0,0,0,0,1,-1
2119,sk,12,4320,2,0,1,0,1,1,-1
2120,sk,13,4320,2,0,0,0,0,1,-1
2121,sk,19,4320,2,0,1,0,1,1,-1
2122,sk,20,4320,2,0,1,0,1,1,-1
2123,sk,21,4320,2,0,1,0,1,1,-1
2124,sk,24,4320,2,0,1,0,1,1,-1
2125,sk,25,4320,2,0,0,0,0,1,-1
2126,sk,26,4320,2,0,1,0,1,1,-1
2127,sk,28,4320,2,0,1,0,1,1,-1
2128,sk,33,4320,2,0,1,0,1,1,-1
2129,sk,35,4320,2,0,1,0,1,1,-1
2130,sk,39,4320,2,0,0,0,0,1,-1
2131,sk,41,4320,2,0,1,0,1,1,-1
